idrev_places;text;estrellas;label;fecha_q;fecha_rev;id_place;usuarios_iduser;num palabras
ChZDSUhNMG9nS0VJQ0FnSURTb3R5eVl3EAE;Aunque el precio del combustible es bueno, hoy tuve una muy mala experiencia con el servicio. Sugiero estar atentos a la cantidad de combustible que te dispensan.;1;negativo;2022-7-26;Hace un año;4686831741265067;1.01685592241345E+020;27
ChZDSUhNMG9nS0VJQ0FnSUNtbXY2MVZBEAE;Me pinche fui al montallantas y me querian cobrar $75.000 por la despinchada que normalmente cuesta $10.000 me rebajaron a $30.000 con al esperanza de me dejara engañar, tuve que ir a otro lado a despinchar, que deshonestidad.;1;negativo;2022-7-26;Hace 7 meses;463137887407238;1.11759126810496E+020;38
ChdDSUhNMG9nS0VJQ0FnSURRaXR1b29nRRAB;Deficiente la gasolina;2;negativo;2022-8-3;Hace 4 años;4.81355447405894E+016;1.06850762174091E+020;3
ChdDSUhNMG9nS0VJQ0FnSUNHb083c3JBRRAB;"Hoy 16 oct 2021 siendo las 8 pm aproximadamente,
Quiero compartir que me acerque a aplicar gasolina por seguridad mía.
Le aplique 30 mil pesos,los cuales marcó legalmente la maquina, pero luego que";1;negativo;2022-8-3;Hace 9 meses;4.2610956745313E+016;1.02059525689581E+020;31
ChZDSUhNMG9nS0VJQ0FnSUNteTVyUUZREAE;Gas... muy costosa.;1;negativo;2022-7-26;Hace 6 meses;4.59201887410646E+016;1.09462540810128E+020;3
ChdDSUhNMG9nS0VJQ0FnSUMwdmNpNnZRRRAB;Es de las mas costosas de la zona;2;negativo;2022-8-3;Hace 2 años;4.84916357405496E+016;1.05331400785969E+020;8
ChdDSUhNMG9nS0VJQ0FnSURxOVp2cnB3RRAB;Fuimos dos veces a despinchar la llanta y no nos dio confianza parece que mientras uno se distrae pinchan las llantas con otros clavos siempre que estaba pendiente de iban a otro lado con la llanta a demás aparecía. Muchísimos huecos y puntillas de la nada.;1;negativo;2022-7-28;Hace un año;4.70139777402844E+016;1.08508585021138E+020;46
ChZDSUhNMG9nS0VJQ0FnSURzaFpIOVRBEAE;Ñ muy demorados para tanquear;1;negativo;2022-7-28;Hace 2 años;4589273474161609;1.00027790680857E+020;5
ChZDSUhNMG9nS0VJQ0FnSUR5aHVMN0lnEAE;Triste de que le su subieron tanto a la gasoli a;4;negativo;2022-7-26;Hace un año;4.6971978740842E+016;1.08269352345997E+020;11
ChZDSUhNMG9nS0VJQ0FnSURhdUtUUVlREAE;La atención de las personas es muy lenta el operador de el montallantas es súper lento y habla más por cel que lo que atiende alas personas;3;negativo;2022-7-28;Hace 11 meses;459108374098652;1.07168081080841E+020;27
ChZDSUhNMG9nS0VJQ0FnSURXdjdENlZREAE;Se llena mucho y no hay mucho personal para atender;3;negativo;2022-7-26;Hace 3 meses;4694087774123264;1.0877121588097E+020;10
ChdDSUhNMG9nS0VJQ0FnSURDai1XZnlBRRAB;Esta metido mucho dentro de la zona urbana;2;negativo;2022-8-2;Hace un año;4.81687367436244E+016;1.09323596073291E+020;8
ChdDSUhNMG9nS0VJQ0FnSUNLMDZud3N3RRAB;No me sentí satisfecho mal atendido, no reciben tarjetas ,pésima atención;1;negativo;2022-7-28;Hace un año;4.56702437414427E+016;1.14083735714078E+020;11
ChdDSUhNMG9nS0VJQ0FnSUNtaHNDdzB3RRAB;Anoche tanquie $15.000 de gasolina pero cuando fuí a cancelar con la tarjeta me dice el empleado de esta bomba que no podía pagar que la transacción más baja era de $20.000 que eso lo estipula la administración no me parece creo que por ese lado si están fallando si no hubiera llevado efectivo entonces como me hubieran cobrado;1;negativo;2022-8-3;Hace 7 meses;4.47876087409498E+016;1.04213464055244E+020;59
ChdDSUhNMG9nS0VJQ0FnSUN3MHZTcHpBRRAB;En esta bomba de Texaco me robaron la tapa del tamque de gasolina y no respondieron tengan cuidado pésimo servicio;1;negativo;2022-7-28;Hace 4 años;4.66997387406379E+016;1.07909083470066E+020;20
ChZDSUhNMG9nS0VJQ0FnSUNzcmZ1OUZREAE;"Pesimo servicio, no se los recomiendo. hace unos días fui con mi familia a tanquear la ""señorita"" que nos atendio al momento de tanquear  rego la gasolina en el suelo, estaba metiendo toda la boquilla al tanque de mala manera y";1;negativo;2022-7-26;Hace 2 años;4.74162787413804E+016;1.00333902403239E+020;41
ChZDSUhNMG9nS0VJQ0FnSUMwMUxEUEd3EAE;No atienden rápido;2;negativo;2022-7-26;Hace 2 años;4688447406199;1.15174242775642E+020;3
ChZDSUhNMG9nS0VJQ0FnSUQ2cG9qQWVnEAE;Tienen los precios más altos ese sector! Por lo menos en el precio de el combustible;3;negativo;2022-8-2;Hace 10 meses;4.67006887414355E+016;1.16588031301044E+020;16
ChdDSUhNMG9nS0VJQ0FnSUQyLW9ETTN3RRAB;"Pésimo servicio ,
Para aire no hay monedas
El muchacho que atiene pegado al celular y haciendo mala cara
Sigan adelante hay mejores";1;negativo;2022-8-3;Hace 2 meses;4.7589537740448E+016;1.15229359841138E+020;20
ChZDSUhNMG9nS0VJQ0FnSUQ2OE5uT1VnEAE;Note que el surtidor de gasolina extra de 98 octanos estaba descalibrado mi auto es de 12 galones max y lo surtieron con 14 galones, además inicialmente llegó con 1 cuarto de tanque, no pudieron explicar el hecho.;2;negativo;2022-7-26;Hace 10 meses;4719435740466835;1.1198187204669E+020;38
ChdDSUhNMG9nS0VJQ0FnSURBd2R1UnNBRRAB;No la Recomiendo, Roban Gasolina asi tengan el precio bajo.;1;negativo;2022-7-26;Hace 5 años;469649774084532;1.15603248846057E+020;10
ChdDSUhNMG9nS0VJQ0FnSUN3eWZLNGtRRRAB;No reciben tarjetas, atención muy mala;2;negativo;2022-8-3;Hace 5 años;4.5265911739246E+016;1.17488877189305E+020;6
ChdDSUhNMG9nS0VJQ0FnSUQwaktTYV93RRAB;A desmejorado la atención al usuario;1;negativo;2022-7-28;Hace un año;4631828741372999;1.12583141857082E+020;6
ChZDSUhNMG9nS0VJQ0FnSUNHbllXUE9nEAE;Compré 30 mil de combustible corriente y no los entregaron, fue muy rápido y me dieron un recibo de tiempo más atrás, hice el reclamo y me dijeron que colocará 10 más para despegar la aguja, ahí si se movió la aguja. Me dice la;1;negativo;2022-7-26;Hace 8 meses;4.72670677404995E+016;1.12658734342844E+020;45
ChdDSUhNMG9nS0VJQ0FnSUNzbUozd3lBRRAB;La verdad poco o nada me atendieron.;2;negativo;2022-7-26;Hace 2 años;4.67418087409887E+016;1.01141156369329E+020;7
ChdDSUhNMG9nS0VJQ0FnSUNPcU9IbHN3RRAB;Pésimo servicio del área administrativa;1;negativo;2022-7-28;Hace un mes;6.19695877555764E+016;1.01787682495331E+020;5
ChdDSUhNMG9nS0VJQ0FnSUR5X3M2MzJRRRAB;Pésimo el servicio,especialmente del administrador y demás personal que atienden.;1;negativo;2022-7-28;Hace un año;4.6234567741242E+016;1.09739231590779E+020;10
ChdDSUhNMG9nS0VJQ0FnSUNJX3RXWDVBRRAB;OJO cuidado con el servicio de montallantas es extremadamente costoso.   No se deje engañar.;1;negativo;2022-7-28;Hace un año;4.74786987406541E+016;1.12894820910475E+020;14
ChZDSUhNMG9nS0VJQ0FnSURzNHFieExBEAE;Hola, me parece muy mal de su parte no tener bolsas, soy cliente desde hace 6 años aproximadamente y hoy llego despues de trabajar a las 00:19 (12:19 am) a comprar un perro, unas papas y una pony malta, y la señora que me atiende me dice;1;negativo;2022-7-26;Hace 2 años;468765174074794;1.17445351722163E+020;47
ChZDSUhNMG9nS0VJQ0FnSUNzaExLVUpBEAE;Muy cara la gasolina de las mas caras de la ciudad.;1;negativo;2022-7-26;Hace 2 años;4723971740723754;1.13345292865336E+020;11
ChdDSUhNMG9nS0VJQ0FnSURJc0szNHBBRRAB;La gasolina de biomax me parece malisima;1;negativo;2022-7-26;Hace 3 años;4.68838087408805E+016;1.05871088756439E+020;7
ChZDSUhNMG9nS0VJQ0FnSURJNHFYMk1BEAE;Gasolina Costosa;3;negativo;2022-7-28;Hace 3 años;4.5948411741455E+016;1.06860083044645E+020;2
ChZDSUhNMG9nS0VJQ0FnSUNNLWR2WEF3EAE;Los operarios son muy desonestos;1;negativo;2022-7-28;Hace 2 años;456094274145844;1.08636626887411E+020;5
ChdDSUhNMG9nS0VJQ0FnSUNVOTZTbWdBRRAB;Muy demorada la atención y cara la gasolina;3;negativo;2022-7-26;Hace 2 años;4688447406199;1.16237959484881E+020;8
ChdDSUhNMG9nS0VJQ0FnSURVX3NtQ2tnRRAB;Mal servicio la estacion no tiene todas las islas activas casi siempre solo trabajan 2 y de gas igal por lo que hay que esperar mucho el turno;1;negativo;2022-7-26;Hace 2 años;4688447406199;1.14344569275613E+020;28
ChZDSUhNMG9nS0VJQ0FnSUN1MElpQ0NnEAE;Precio súper exagerada de gasolina y montallantas;3;negativo;2022-8-3;2 semanas atrás;4.65179177405699E+016;1.15139964262243E+020;7
ChZDSUhNMG9nS0VJQ0FnSURRNnNuNVFREAE;Cuidado, ofrecen servicio de montallantas, fui por calibración y pincharon una llanta en tres partes para cobrar el despinchado.;1;negativo;2022-7-26;Hace 4 años;4751315740933987;1.00857975827338E+020;19
ChZDSUhNMG9nS0VJQ0FnSUNROXVPRGNBEAE;Muy mal servicio un dia llegue en moto a tanquear y la respuesta fue que no habia gasolina para las motos;1;negativo;2022-7-26;Hace 9 años;4.68830877411007E+016;1.12389757726246E+020;21
ChdDSUhNMG9nS0VJQ0FnSUNxdF9DdjZ3RRAB;iiiCUIDADO!!! Al cancelar, estar pendiente, pues caí una vez pero algunos al recibir el billete se van y regresan con la manguera, llenan y se quedan con las vueltas...;1;negativo;2022-7-26;Hace un año;4.70374587410179E+016;1.02401639364627E+020;29
ChZDSUhNMG9nS0VJQ0FnSURBZ09HOUl3EAE;El espacio para tanquear es reducido y está al borde de la novena;3;negativo;2022-8-2;Hace 4 años;4.8617858740586E+016;1.17969392803597E+020;13
ChZDSUhNMG9nS0VJQ0FnSURnc3Z6cUdREAE;Estoy en bello antioquia y me muestra gasolinerias de bogota;2;negativo;2022-7-26;Hace 7 años;4.61415127409001E+016;1.02640610567283E+020;10
ChdDSUhNMG9nS0VJQ0FnSUNJNXYzWTJBRRAB;Muy mala la atencion.;3;negativo;2022-7-26;Hace 3 años;4.61708177409456E+016;1.05220578767703E+020;4
ChZDSUhNMG9nS0VJQ0FnSURpcUxURGNBEAE;Mal organizada tres cajeros mucha fila la gente se expone a ser atropellada;2;negativo;2022-7-26;Hace un año;4.61419297415078E+016;1.09927685016496E+020;13
ChZDSUhNMG9nS0VJQ0FnSURTcHRqX1p3EAE;Mala atención de los Isleros pareciera que no les gustara trabajar;2;negativo;2022-7-26;Hace un año;4.66813327410966E+016;1.09997856289884E+020;11
ChZDSUhNMG9nS0VJQ0FnSURhbEstaFBREAE;Debería haber alguien que organice el orden del servicio, se hace fila sobre la 68, dejan islas desocupadas, uno no sabe si están en servicio o no,  y los vehículos haciendo fila, entonces se aplica la ley del más atrevido para ingresar y para tanquear, también en ocasiones les falta como agilidad a los bomberos...;3;negativo;2022-7-26;Hace 11 meses;464043674115471;1.05121934764062E+020;55
ChdDSUhNMG9nS0VJQ0FnSURXaDdUZTZRRRAB;Se supone que Tienen convenio con aplicaciones pero los empleados las  desconocen. No hay baño para clientes.;1;negativo;2022-7-26;Hace 3 meses;4.70633277405451E+016;1.16962618208085E+020;17
ChZDSUhNMG9nS0VJQ0FnSUNXamJlbFp3EAE;Pésimo servicio y mala organización...;5;negativo;2022-8-3;Hace 5 meses;4.72423477395915E+016;1.00011436736892E+020;5
ChdDSUhNMG9nS0VJQ0FnSUMycmUyYnpBRRAB;Quiero resaltar que los precios son buenos, algunas veces bueno atención, pero el día de anoche tipo 10:00pm fui a poner gasolina a mi moto, resulta que el empleado me dice cuanto, le digo que lo que le quepa a la moto, en un momento me;1;negativo;2022-7-26;Hace 3 meses;471675774093089;1.1058433249348E+020;46
ChZDSUhNMG9nS0VJQ0FnSUN5bXRhbGVREAE;Buena gasolina... Pero? Le falta a muchas estaciones de co. Bustible contar con el resto de servicios.;4;negativo;2022-7-26;Hace un año;4.57900327412772E+016;1.08238989989978E+020;17
ChdDSUhNMG9nS0VJQ0FnSUM4cVo2aXpBRRAB;Mala atencion;1;negativo;2022-7-28;Hace 2 años;4.67576977414058E+016;1.03186735182055E+020;2
ChdDSUhNMG9nS0VJQ0FnSUN3eDY2SjhBRRAB;La medida del gas no es duradera y es muy costoso el gas;2;negativo;2022-8-3;Hace 4 años;4.34200857436785E+016;1.17312981453595E+020;13
ChZDSUhNMG9nS0VJQ0FnSURtMGZ2SmFREAE;No hay tal estación por favor retiren está información!;1;negativo;2022-7-26;Hace 5 meses;4.6494461741018E+016;1.14293755921734E+020;9
ChdDSUhNMG9nS0VJQ0FnSURBaGJLTTZnRRAB;Muy mala la atencion de las promotoras ecepto la de una o dos personas que brindan una muy buena atencion;1;negativo;2022-7-28;Hace 4 años;4580642774154869;1.09682878427881E+020;20
ChdDSUhNMG9nS0VJQ0FnSUNROV9ITTd3RRAB;Muy caro el líquido refrigerante y no me dieron recibo;2;negativo;2022-7-26;Hace 4 años;4.67244357410538E+016;1.09005932462295E+020;10
ChZDSUhNMG9nS0VJQ0FnSUNveF8ycE93EAE;El personal q atiente no es idoneo cuando no atienden de mala gana atienden con pereza y con una lentitud increible;1;negativo;2022-7-28;Hace 3 años;4.63234687418524E+016;1.04959695409646E+020;21
ChZDSUhNMG9nS0VJQ0FnSUN5dVlIV01BEAE;La medida deja mucho que desear;2;negativo;2022-7-26;Hace un año;471675774093089;1.17987074338558E+020;6
ChZDSUhNMG9nS0VJQ0FnSUMweTRQTUVREAE;Pésima la atención de la secretaria;1;negativo;2022-7-28;Hace 2 años;4.74786987406541E+016;1.07888283543041E+020;6
ChdDSUhNMG9nS0VJQ0FnSUN5eGNhRmxRRRAB;Mal servicio, gasolina costosa y la medida está mal se roban la gasolina;2;negativo;2022-7-26;Hace un año;4.59201887410646E+016;1.13350857180856E+020;13
ChdDSUhNMG9nS0VJQ0FnSUR5bThIZHJnRRAB;Permanece muy llena no es muy buena la atención;2;negativo;2022-7-26;Hace un año;4.74112917408999E+016;1.03853101171844E+020;9
ChdDSUhNMG9nS0VJQ0FnSUMwbHZYZF9nRRAB;Lugar conocido pero muy inseguro.;1;negativo;2022-7-28;Hace 2 años;4.5948411741455E+016;1.05064286033048E+020;5
ChdDSUhNMG9nS0VJQ0FnSUNtckxfcXpBRRAB;Es un lugar poco seguro, malos olores, toldos de comidas al lado del caño rio claro.;1;negativo;2022-7-28;Hace 7 meses;4613009474171582;1.09797768633302E+020;16
ChdDSUhNMG9nS0VJQ0FnSUQwb01Ha3RBRRAB;Muy costosa la gasolina, y no tiene muy buen octanaje.;2;negativo;2022-7-28;Hace 2 años;4589273474161609;1.07874863608438E+020;10
ChZDSUhNMG9nS0VJQ0FnSUQycmFlZFB3EAE;Lugar muy angosto solo se va por necesidad;3;negativo;2022-7-26;Hace 2 meses;4.59201887410646E+016;1.04127121963961E+020;8
ChdDSUhNMG9nS0VJQ0FnSURRc2U2NnRBRRAB;"Perversa atención recibimos hoy 11 de septiembre de 2017, entre las 5 y la 6 p.m. El señor que atendió la ""tanqueada"" no puso bien el inyector y tampoco prestó atención al servicio. Cuando mi esposo cayó en cuenta, el medidor iba en más de";1;negativo;2022-7-26;Hace 4 años;4.68746437403537E+016;1.03941291181445E+020;45
ChZDSUhNMG9nS0VJQ0FnSURjNlAycllREAE;Permanentemente está estacion tiene el baño para clientes deshabilitado soy dueño de 4 taxis y cliente frecuente, y este sábado, domingo y lunes coincidi tanque ando y me dijo la niña del gas una chica gordita grande que no prestaban el;1;negativo;2022-7-26;Hace 2 años;4718154740685686;1.16015101998016E+020;41
ChdDSUhNMG9nS0VJQ0FnSUNHNE52SC1RRRAB;Domingo 17.oct.2021, 7:25am. No fue posible que ninguno de los isleros me atendiera a pesar que ya estaba totalmente dispuesto para tanquear;2;negativo;2022-7-28;Hace 9 meses;4.6225473741246E+016;1.07964096190718E+020;22
ChZDSUhNMG9nS0VJQ0FnSUNjMmJMZWJnEAE;Son unos ladrones, llevé a tanquear mi carro me eché 30mil y no subió ni una raya. Pidan factura así se pueden quejar;1;negativo;2022-7-26;Hace 2 años;4683636674142334;1.09464253738619E+020;23
ChdDSUhNMG9nS0VJQ0FnSUQwdXF5VXB3RRAB;Demasiado cara. Solo voy cuando no alcanzo a ir a otra.;2;negativo;2022-7-26;Hace 2 años;4.60417457406735E+016;1.16186694439547E+020;11
ChZDSUhNMG9nS0VJQ0FnSURBdmZxTEV3EAE;Muy estrecho el sitio;3;negativo;2022-7-26;Hace 4 años;469649774084532;1.10185508043725E+020;4
ChZDSUhNMG9nS0VJQ0FnSUN5bUw3d2R3EAE;Muy lento el servicio además debería tener una entrada por la av. Ciudad de cali;2;negativo;2022-7-28;Hace un año;462467274179157;1.14117088814846E+020;15
ChdDSUhNMG9nS0VJQ0FnSUNzd2JqbjBRRRAB;La medida de la gasolina no es exacta;1;negativo;2022-7-26;Hace 2 años;4.74112917408999E+016;1.1016337256968E+020;8
ChdDSUhNMG9nS0VJQ0FnSUNVM3JXVTFBRRAB;La fila de vehículos es demorada;2;negativo;2022-7-26;Hace 3 años;4.74112917408999E+016;1.14251981803098E+020;6
ChZDSUhNMG9nS0VJQ0FnSUN3cmIyYk5BEAE;No subió la aguja me robaron la gasolina;1;negativo;2022-7-28;Hace 4 años;4.75702047415811E+016;1.0391760109236E+020;8
ChZDSUhNMG9nS0VJQ0FnSUQ2MWFfVEJREAE;Pésimo agenda uno cita por la página donde se especifica lo que se viene a realizar para que le digan que no hay cupo que debe dejar el carro hasta el otro día por un cambio de aceite.;1;negativo;2022-7-26;Hace 9 meses;4.67229027411425E+016;1.16257484924455E+020;38
ChZDSUhNMG9nS0VJQ0FnSUR5ejliUWRREAE;Medicion del galón incorrecta se reclama y no les importa ojo con estas estaciones;2;negativo;2022-7-26;Hace un año;4750852740433842;1.02367959048934E+020;14
ChZDSUhNMG9nS0VJQ0FnSURnaHJlQ1lBEAE;Muy caro para el lugar.;1;negativo;2022-8-3;Hace 4 años;4.54485247424473E+016;1.10471459765954E+020;5
ChZDSUhNMG9nS0VJQ0FnSURNeUpuNGZBEAE;Que servicio tan demorado, falta mayor agilidad al momento del servicio.;1;negativo;2022-8-3;Hace 2 años;4.40845777438956E+016;1.03206292107267E+020;11
ChZDSUhNMG9nS0VJQ0FnSURLX3ByLVhnEAE;Más costosa la gasolina y los lubricantes;3;negativo;2022-8-2;Hace un año;4.99463127433667E+016;1.08229090515649E+020;7
ChZDSUhNMG9nS0VJQ0FnSURRcU82Yll3EAE;La medida es de las peores que he visto y del servicio ni de que hablar pésimo. Si llegas en tu carro gama media y detrás tuyo llegan 5 gama alta prepárate a esperar a que atiendan a los demás primero.;1;negativo;2022-7-26;Hace 6 años;4.69176027405592E+016;1.03874655664813E+020;41
ChdDSUhNMG9nS0VJQ0FnSUR5MUl1TjlRRRAB;Precios altos de gasolina;2;negativo;2022-7-26;Hace un año;4688447406199;1.0251220763859E+020;4
ChZDSUhNMG9nS0VJQ0FnSURFeGVDLUhBEAE;La gasolina está muy cara y hay demasiada contaminación de monóxido de carbono y gases en Bogotá! Está irrespirable.;2;negativo;2022-8-3;Hace 3 años;4600049674089636;1.06453183755673E+020;19
ChdDSUhNMG9nS0VJQ0FnSURXbGVlNjZnRRAB;Mala atención y servicio, dejaron el vehículo sucio de aceite, partes sueltas,ni disculpas pidieron, no les importa el cliente.;1;negativo;2022-7-28;Hace 3 meses;4.65604947406808E+016;1.02969452607639E+020;19
ChdDSUhNMG9nS0VJQ0FnSURHLUtHeXZnRRAB;Muy mal para el viajero ya que no aceptan pagos electrónicos, solo efectivo;1;negativo;2022-8-2;Hace 8 meses;5.06987517460044E+016;1.07976374048159E+020;13
ChdDSUhNMG9nS0VJQ0FnSUNBeGFXZ3NnRRAB;Una pesadilla completa sacar Cesantias con esta gente, son pesimos! Ni una estrella merecen.;1;negativo;2022-7-28;Hace 5 años;4.62475997410401E+016;1.06004889689045E+020;14
ChdDSUhNMG9nS0VJQ0FnSUNPd1BLdXdBRRAB;La gasolina no dura;3;negativo;2022-8-3;Hace 2 meses;4.84916357405496E+016;1.17588735032816E+020;4
ChdDSUhNMG9nS0VJQ0FnSUNpZ3JmVW93RRAB;Aquí no hay bomba de gasolina;1;negativo;2022-8-3;Hace un año;4.53870417413249E+016;1.1686783996288E+020;6
ChdDSUhNMG9nS0VJQ0FnSUN1aXRfMF9nRRAB;De lo peor mal servicio deficiente atención al cliente y siempre se niegan a prestar el orinal;1;negativo;2022-7-26;Hace 1 día;4.6971978740842E+016;1.01827837638378E+020;17
ChdDSUhNMG9nS0VJQ0FnSURpdXBlTTRnRRAB;"Pésima gasolina! Nunca tanqueen ahí, aunque es más barata, tienen una pésima medida y es de mala calidad la gasolina! Lo barato sale caro
Solo se puede pagar en efectivo";1;negativo;2022-7-26;Hace un año;4.74790177404649E+016;1.17773845265802E+020;29
ChdDSUhNMG9nS0VJQ0FnSURRXy1uNDd3RRAB;No parece texaco, la gasolina no rinde nada. Es mejor la esso del lado;2;negativo;2022-8-3;Hace 5 años;4.56665037422806E+016;1.15887805409656E+020;14
ChdDSUhNMG9nS0VJQ0FnSURneTdmSTlRRRAB;Es una oficina donde exigen tramitología de la edad de piedra.;1;negativo;2022-7-28;Hace 4 años;4.69432937405665E+016;1.0434024988255E+020;11
ChZDSUhNMG9nS0VJQ0FnSURvcEt2VWVnEAE;Aveces paro a tanquear  en esta estación pero ojo mucho cuidado si va al montallantas;2;negativo;2022-7-26;Hace 3 años;4.73437387408008E+016;1.17956042808051E+020;15
ChdDSUhNMG9nS0VJQ0FnSURNX1ppTHJBRRAB;Mala atención, ensuciaron de gasolina y no limpiaron y al solicitarles que limpiarán o prestarán un trapo para limpiar hicieron caso omiso. En realidad mal servicio por parte de los isleros de los surtidores de gasolina;1;negativo;2022-7-26;Hace 2 años;469351740914952;1.14745738864405E+020;36
ChdDSUhNMG9nS0VJQ0FnSURXbWRDQWxBRRAB;Gasolina cara, me atrevo a decir que roban en este sitio pues no me vendieron por galón disque porque no estaban autorizados a vender de esta manera, exigí que lo hicieran y me llamaron la policía, al llegar me ellos me dijeron que pidiera;1;negativo;2022-7-28;Hace 4 meses;4.56854237408547E+016;1.04630556594403E+020;44
ChdDSUhNMG9nS0VJQ0FnSURndmY2bWlBRRAB;Fuman en la gasolinera;3;negativo;2022-7-26;Hace 5 años;4.69922777407689E+016;1.05274533104789E+020;4
ChdDSUhNMG9nS0VJQ0FnSURHMGVYdDhBRRAB;Se hacen filas interminables de vehículos;2;negativo;2022-7-26;Hace 7 meses;4.74112917408999E+016;1.13367794103919E+020;6
ChZDSUhNMG9nS0VJQ0FnSUR3bk5lWmV3EAE;Muy mala medida;3;negativo;2022-7-26;Hace 3 años;469351740914952;1.16220572040499E+020;3
ChdDSUhNMG9nS0VJQ0FnSURRaFpQcGd3RRAB;buen dia, como no fue posible por ningun medio de comunicacion via telefonica , pongo la queja por este medio, el dia de ayer 01 DE AGOSTO DEL 2017, sobre las 8.30 am llegue a esta  estacion de servicio TEXACO 28 a solitar muy cordialmente;1;negativo;2022-8-3;Hace 5 años;4.61624277407272E+016;1.11208464182354E+020;45
ChZDSUhNMG9nS0VJQ0FnSUMyakkzcUdnEAE;De noche cerrada;1;negativo;2022-7-28;Hace 3 meses;4.66997387406379E+016;1.05926825303708E+020;3
ChdDSUhNMG9nS0VJQ0FnSUN1bE5yMHlBRRAB;"Infortunadamente el joven encargado de la isla presta un mal servicio, ""trabajan"" de muy mala gana y atienden muy lentamente, tan pronto le pedí que me tanqueara, le solicité si me podía regalar agua para el radiador y sólo cuando se lo";2;negativo;2022-7-26;Hace 5 días;4.64473817406164E+016;1.12090294277519E+020;42
ChdDSUhNMG9nS0VJQ0FnSUNhOEtUamd3RRAB;Malo el servicio en este citio;1;negativo;2022-8-3;Hace un año;460522037409563;1.16261995725677E+020;6
ChdDSUhNMG9nS0VJQ0FnSURNcllUR3RBRRAB;Más barata la gasolina pero mucho más poquita demasiado mala la medida;1;negativo;2022-7-26;Hace 2 años;4719897405882;1.05217801449498E+020;12
ChdDSUhNMG9nS0VJQ0FnSUNNdVBhcmxBRRAB;No colocan señalización sí los surtidores están fuera de servicio y fuera de eso,  uno de los empleados lo regaña por no atender las instrucciones no escritas!!;2;negativo;2022-7-26;Hace 2 años;469649774084532;1.00623291812968E+020;27
ChZDSUhNMG9nS0VJQ0FnSUNPazhESUVnEAE;Esa bomba suele ser cara.;2;negativo;2022-7-26;Hace un mes;4723971740723754;1.01966468962731E+020;5
ChZDSUhNMG9nS0VJQ0FnSUMwc0lITktBEAE;Perfecta la gasolina pero sólo tienen un inconveniente los que atienen son unos pt dormidos se quedan viendo cómo cae la gasolina dentro de el  tanque y una fila de motos y caros ya parece los bancos  que mamera 24 minutos contabilizados para que lo atiendan;1;negativo;2022-7-28;Hace 2 años;462467274179157;1.09832003486736E+020;46
ChZDSUhNMG9nS0VJQ0FnSURLanRTNURBEAE;El sistema de autoservicio a veces puede ser muy demorado, casi 15 minutos intentando tanquear;3;negativo;2022-7-26;Hace un año;4.59136667408308E+016;1.08419441117047E+020;15
ChdDSUhNMG9nS0VJQ0FnSUNVXzRyUHVBRRAB;Demasiado estrecho.;3;negativo;2022-8-3;Hace 2 años;5.02345817400153E+016;1.04160306176342E+020;2
ChdDSUhNMG9nS0VJQ0FnSUNzM3Z2NzRRRRAB;Malas experiencias con la gasolina;2;negativo;2022-7-28;Hace 2 años;4.63815367406957E+016;1.02228925118757E+020;5
ChdDSUhNMG9nS0VJQ0FnSURpX3NmMzNnRRAB;Están como.los bancos muchas islas de servicio pero atiende solo una;3;negativo;2022-7-26;Hace un año;4.70490277410585E+016;1.03145914294274E+020;11
ChZDSUhNMG9nS0VJQ0FnSUR5a295RGJ3EAE;Las niñas atienden de mala gana;2;negativo;2022-7-26;Hace un año;466587740745194;1.11147248503645E+020;6
ChZDSUhNMG9nS0VJQ0FnSUM4Z3JmZkxnEAE;Mala medida de la gasolina;1;negativo;2022-7-28;Hace 2 años;4.63936117411656E+016;1.1144314603235E+020;5
ChdDSUhNMG9nS0VJQ0FnSUNBLUtfRmxnRRAB;No cuentan con servicio de sanitarios para damas!!!;3;negativo;2022-8-3;Hace 3 años;4.56665037422806E+016;1.13832913074988E+020;8
ChdDSUhNMG9nS0VJQ0FnSUNBb1luODdnRRAB;Caro!;4;negativo;2022-7-26;Hace 3 años;4572133374098321;1.02181380975271E+020;1
ChZDSUhNMG9nS0VJQ0FnSUNBd3ZXZVBBEAE;Mala la atencion;1;negativo;2022-8-3;Hace 4 años;4517164574117435;1.16841399454904E+020;3
ChdDSUhNMG9nS0VJQ0FnSUNZMEpyNW5RRRAB;Los camiones del ejército y escolta son su prioridad. Los demás clientes son ignorados e irrespetan la filas. Muy mal tránsito demoradisimo tanquear allí;1;negativo;2022-7-28;Hace 3 años;4.81924477403467E+016;1.0006683347047E+020;24
ChZDSUhNMG9nS0VJQ0FnSUM2a29IN01BEAE;Gasolina un poco más económica, pero no rinde mucho. No recomiendo esta estación.;3;negativo;2022-7-26;Hace 10 meses;469649774084532;1.14377444826885E+020;13
ChdDSUhNMG9nS0VJQ0FnSUM2a2MtMTF3RRAB;El servicio a cualquier hora del día es lento, siempre están contando gaseosas de la nevera o el sistema está bloqueado o simplemente siempre encuentran una excusa entre los trabajadores para demorar la atención. Muy malo el servicio.;1;negativo;2022-7-26;Hace 10 meses;4.60448977412464E+016;1.1581436035915E+020;38
