idrev_places;text;estrellas;label;fecha_q;fecha_rev;id_place;usuarios_iduser;num palabras
ChdDSUhNMG9nS0VJQ0FnSURNaTdmRDhBRRAB;Bien ubicado, con zona de parqueo y opciones de comida variada.;4;positivo;2022-7-26;Hace 2 años;4688447406199;1.02386034724076E+020;11
ChdDSUhNMG9nS0VJQ0FnSURNaTdpWTdBRRAB;Buena atención#letsGuide;5;positivo;2022-7-26;Hace 2 años;4.68746437403537E+016;1.15771721325092E+020;2
ChdDSUhNMG9nS0VJQ0FnSURnaThpdjN3RRAB;La mejor Gasolina del País;5;positivo;2022-8-3;Hace 4 años;4.47287517438126E+016;1.1627916322201E+020;5
ChdDSUhNMG9nS0VJQ0FnSURNaTlmOHVnRRAB;Lo necesario;4;positivo;2022-7-26;Hace 2 años;4.72827847402423E+016;1.12196561990464E+020;2
ChdDSUhNMG9nS0VJQ0FnSURNaTRtQnlBRRAB;El precio de la gasolina está muy alto, respecto de los otras estaciones de servicio de terpel.;2;negativo;2022-7-26;Hace 2 años;4694087774123264;1.03420013486817E+020;17
ChdDSUhNMG9nS0VJQ0FnSURNaTUtTTdRRRAB;Gran servicio, gasolina económica.;5;positivo;2022-8-2;Hace 2 años;5.06888057459944E+016;1.11724510197415E+020;4
ChdDSUhNMG9nS0VJQ0FnSURnaTZfSDZ3RRAB;" Bonito lugar para estacionar. Y conseguir gasolina.

";3;positivo;2022-8-2;Hace 6 años;4.93170167417036E+016;1.05688363937935E+020;7
ChdDSUhNMG9nS0VJQ0FnSURnaU8zVzlRRRAB;Chevere, ojo es autoservicio para acpm y gasolina;5;positivo;2022-7-26;Hace 4 años;4.57900327412772E+016;1.02344601639169E+020;8
ChdDSUhNMG9nS0VJQ0FnSURNaUlUMW5nRRAB;Buen servicio pero muy pequeño. De la zona occidente es la estación en donde más rinde la gasolina, esto quiere decir, que los medidores de los surtidores están bien y honestamente calibrados;4;positivo;2022-7-26;Hace 2 años;4.61419297415078E+016;1.06987118829472E+020;32
ChdDSUhNMG9nS0VJQ0FnSURNaUo3R3JBRRAB;El encargado del montallantas es un señor muy grosero. Me amenazó diciéndome que si no quitaba mi carro me lo quitaba el. Esa es la tolerancia y servicio que esperamos de los empleados?;1;negativo;2022-8-3;Hace 2 años;5.02345817400153E+016;1.09021537326628E+020;33
ChdDSUhNMG9nS0VJQ0FnSURNaUpidDBRRRAB;Mas alcohol q gasolina no rinde;1;negativo;2022-7-26;Hace 2 años;4.63309187407006E+016;1.03305072742543E+020;6
ChdDSUhNMG9nS0VJQ0FnSURNaUs3MS13RRAB;Las personas que atienden lo hacen de manera gentil y sonriente, además que el precio de la gasolina es de los más bajos de la ciudad, el espacio es un poco reducido y tiende a generar trancones por lo concurrida;4;positivo;2022-7-26;Hace 2 años;469649774084532;1.01989669450044E+020;40
ChdDSUhNMG9nS0VJQ0FnSURNaUt1WGlBRRAB;Muy buenos, cantidad exacta y buen precio;5;positivo;2022-8-3;Hace 2 años;4.40845777438956E+016;1.16032345353799E+020;7
ChdDSUhNMG9nS0VJQ0FnSURNaV9pNDBnRRAB;Muy mala la medida;1;negativo;2022-8-3;Hace 2 años;4.56665037422806E+016;1.00114371493924E+020;4
ChdDSUhNMG9nS0VJQ0FnSURNaVBlYmxBRRAB;Precio justo y medida;5;positivo;2022-7-28;Hace 2 años;4.61739997416432E+016;1.02927298172538E+020;4
ChdDSUhNMG9nS0VJQ0FnSURnaVBpNm1BRRAB;Instalaciones comodas;4;positivo;2022-8-3;Hace 5 años;4.7589537740448E+016;1.08360402364995E+020;2
ChdDSUhNMG9nS0VJQ0FnSURnaVBpS3ZRRRAB;Buen precio, fácil tanqueo la recomiendo;5;positivo;2022-7-26;Hace 5 años;4.68838087408805E+016;1.08360402364995E+020;6
ChdDSUhNMG9nS0VJQ0FnSURNaVpYV3RRRRAB;como casi todas las estaciones de servicio terpel de bogota son las mas economicas en su zona aunque a esta las que siguen hasta la 72 le hacen competencia en los precios. en realidad el sistema de puntos o millas para fidelizacion no es muy bueno;5;positivo;2022-7-26;Hace 2 años;4.66813327410966E+016;1.09698231767988E+020;46
ChdDSUhNMG9nS0VJQ0FnSURNaWRxWTRnRRAB;Carisimo y mal atendida;1;negativo;2022-8-2;Hace 2 años;4.90905577442454E+016;1.02057265430366E+020;4
ChdDSUhNMG9nS0VJQ0FnSURnaWZLb3FnRRAB;Buena atencion reciben tarjeta;5;positivo;2022-7-26;Hace 3 años;4.6577527740672E+016;1.125312802227E+020;4
ChdDSUhNMG9nS0VJQ0FnSURnaXNEWHFBRRAB;Buena atencion. Excelente precio.;4;positivo;2022-8-3;Hace 4 años;4.34784317436107E+016;1.07371083115606E+020;4
ChdDSUhNMG9nS0VJQ0FnSURnay0zcTRBRRAB;BUEN servicio;4;positivo;2022-7-26;Hace 4 años;471084574047927;1.08421482911631E+020;2
ChdDSUhNMG9nS0VJQ0FnSURNazV5Z21BRRAB;Uno de los mejores precios en Bogotá;5;positivo;2022-7-26;Hace 2 años;459410997413066;1.04904238934907E+020;7
ChdDSUhNMG9nS0VJQ0FnSURnazVhU3FRRRAB;Mejor precio de gasolina  pequeñita  pero  buen  precio;5;positivo;2022-7-26;Hace 4 años;4.57900327412772E+016;1.00976200907036E+020;8
ChdDSUhNMG9nS0VJQ0FnSURnazYyNHB3RRAB;Buen servicio, cuentan con un servicio personalizado, se puede acumular puntos éxito.;5;positivo;2022-7-28;Hace 5 años;4.62602667409076E+016;1.15204287546095E+020;12
ChdDSUhNMG9nS0VJQ0FnSURnazYzNGpnRRAB;Última estación de gasolina saliendo de Bogotá hacia el norte;5;positivo;2022-7-28;Hace 5 años;4.81924477403467E+016;1.15204287546095E+020;10
ChdDSUhNMG9nS0VJQ0FnSURnb01XYXR3RRAB;Baño muy cochino;5;positivo;2022-7-26;Hace 4 años;4.73437387408008E+016;1.12517688702828E+020;3
ChdDSUhNMG9nS0VJQ0FnSURnb05xMGhBRRAB;Un sitio donde encuentro variedad en alimentos;5;positivo;2022-7-26;Hace 4 años;4688447406199;1.11347501052449E+020;7
ChdDSUhNMG9nS0VJQ0FnSURnb0ktb2lBRRAB;Buen servicio y baños limpios;5;positivo;2022-8-3;Hace 4 años;4.40845777438956E+016;1.00947350005407E+020;5
ChdDSUhNMG9nS0VJQ0FnSURnb0pDa3dBRRAB;Favorable;5;positivo;2022-7-26;Hace 5 años;4.57864947410698E+016;1.00921623554019E+020;1
ChdDSUhNMG9nS0VJQ0FnSURnb0tXZ3VRRRAB;Trenes muy lentos, y se acumula la junte;2;negativo;2022-7-28;Hace 3 años;1.93602821989952E+017;1.0292185989014E+020;8
ChdDSUhNMG9nS0VJQ0FnSURnb0xucW5nRRAB;Es una de las pocas estaciones donde le reciben tarjeta débito y crédito y son amables;5;positivo;2022-7-26;Hace 4 años;4.66179747413784E+016;1.12768649343468E+020;16
ChdDSUhNMG9nS0VJQ0FnSURnb0xxZDJ3RRAB;Buen lugar para tanquear el carro, buenos precios.;5;positivo;2022-7-26;Hace 5 años;4.67382067408843E+016;1.00786423607185E+020;8
ChdDSUhNMG9nS0VJQ0FnSURnb19ydXZRRRAB;Mas económica que las demás;4;positivo;2022-7-28;Hace 4 años;4.6225473741246E+016;1.15029250269434E+020;5
ChdDSUhNMG9nS0VJQ0FnSURnb1l5aTJnRRAB;La peor gasolineria de Bogotá.;1;negativo;2022-7-26;Hace 4 años;4.72012967403278E+016;1.16695655969772E+020;5
ChdDSUhNMG9nS0VJQ0FnSURnb1lha2pnRRAB;Muy buena múltiples servicios;4;positivo;2022-7-26;Hace 5 años;4.54946857408951E+016;1.10717890637493E+020;4
ChdDSUhNMG9nS0VJQ0FnSURnb29lTGt3RRAB;La mejor de Bogotá;5;positivo;2022-7-26;Hace 9 años;4591437408796;1.1580875113111E+020;4
ChdDSUhNMG9nS0VJQ0FnSURNb2JhdjZ3RRAB;El servicio a desmejorado mucho últimamente.  Diciembre 2019.;4;positivo;2022-8-3;Hace 2 años;4.84905467402986E+016;1.08442721758999E+020;8
ChdDSUhNMG9nS0VJQ0FnSURNb2NDZ3NnRRAB;Exelente servico;5;positivo;2022-8-3;Hace 2 años;4.40845777438956E+016;1.14784499353155E+020;2
ChdDSUhNMG9nS0VJQ0FnSURnb2VpUTZnRRAB;Siento que la gasolina de este lugar rinde un poco más.;4;positivo;2022-7-26;Hace 5 años;4.72827847402423E+016;1.03971120714564E+020;11
ChdDSUhNMG9nS0VJQ0FnSURNb2ZXa3BBRRAB;Un parada para quedarse;5;positivo;2022-8-2;Hace 2 años;4.80854897435494E+016;1.15250585090079E+020;4
ChdDSUhNMG9nS0VJQ0FnSURNb3JIc29RRRAB;Junto a la estación de gasolina de Terpel de la 38 o 39 con séptima manejan los mejores precios de Bogotá. El lavadero de carros es bastante eficiente (el carro queda muy bien lavado y aspirado) y además hay un Tostao;5;positivo;2022-7-26;Hace 2 años;4.63309187407006E+016;1.05239017490256E+020;41
ChdDSUhNMG9nS0VJQ0FnSURnb3R6bzBBRRAB;Una completísima estación de servicio.;5;positivo;2022-8-3;Hace 4 años;4.89833277400623E+016;1.15006333346041E+020;5
ChdDSUhNMG9nS0VJQ0FnSURnb3RMYjZ3RRAB;Buen precio en el. Gas natural por fin!!!;5;positivo;2022-7-28;Hace 3 años;4.67576977414058E+016;1.03360759940177E+020;8
ChdDSUhNMG9nS0VJQ0FnSURnb3RMYnV3RRAB;Bue  precio de gas;5;positivo;2022-7-26;Hace 3 años;4.68345657409731E+016;1.03360759940177E+020;4
ChdDSUhNMG9nS0VJQ0FnSURnb3RQaDZ3RRAB;Excelente Parador! Los perros calientes excelentes;5;positivo;2022-8-3;Hace 4 años;4.54187427425022E+016;1.11807649685097E+020;6
ChdDSUhNMG9nS0VJQ0FnSURnb3RQWWlnRRAB;No son limpios los baños;2;negativo;2022-7-26;Hace 4 años;4718903674055257;1.05180403322392E+020;5
ChdDSUhNMG9nS0VJQ0FnSURNbC1pOV9nRRAB;Agilidad precios nivelados;4;positivo;2022-7-26;Hace 2 años;466505687404707;1.02784175208102E+020;3
ChdDSUhNMG9nS0VJQ0FnSURNbDdPamdnRRAB;Excelente precio, aunque para tanquear hay mucha fila.;5;positivo;2022-7-26;Hace 2 años;4.74112917408999E+016;1.0648691276646E+020;8
ChdDSUhNMG9nS0VJQ0FnSURNbDUzN3hRRRAB;Medida justa;5;positivo;2022-8-2;Hace 2 años;4906157744257343;1.11027010270371E+020;2
ChdDSUhNMG9nS0VJQ0FnSURNbDVucDhnRRAB;Daña el tráfico ... Mal lugar para comprar carne;1;negativo;2022-7-26;Hace 2 años;4.67244357410538E+016;1.06137117576859E+020;9
ChdDSUhNMG9nS0VJQ0FnSURNbE55T21BRRAB;"Excelentes Instalaciónes muy limpias y adecuadas, se consigue Diesel y Gasolina a buenos precios y muy buena medida.
Venden Llantas en todas las medidas para toda clase de VEHÍCULOS a muy buenos precios.";5;positivo;2022-7-26;Hace 2 años;4.69229217404462E+016;1.05969450275924E+020;32
ChdDSUhNMG9nS0VJQ0FnSURNbE8tS3RnRRAB;Buen servicio hay  de todo en la noche regular;5;positivo;2022-8-3;Hace 2 años;4.57884487409881E+016;1.00947078660234E+020;9
ChdDSUhNMG9nS0VJQ0FnSURNbE9qU3pRRRAB;Siempre es bueno parar ahí tomarse un aire antes de salir de viaje.;5;positivo;2022-7-28;Hace 2 años;4.81924477403467E+016;1.18203057193488E+020;13
ChdDSUhNMG9nS0VJQ0FnSURNbEkzTnBnRRAB;Es rápida la atención;4;positivo;2022-7-26;Hace 2 años;4.61993487416084E+016;1.11262570286383E+020;4
ChdDSUhNMG9nS0VJQ0FnSURNbEszZ25nRRAB;Es una excelente estación de servicio. Los precios son bastante competitivos y es muy bueno el servicio.;5;positivo;2022-7-26;Hace 2 años;4.66813327410966E+016;1.12245989252546E+020;17
ChdDSUhNMG9nS0VJQ0FnSURNbEtfMDVnRRAB;Es un lugar fenomenal para salir y poder estirarse mientras le echan combustible al xoche;5;positivo;2022-7-26;Hace 2 años;4.69229217404462E+016;1.06967067342654E+020;15
ChdDSUhNMG9nS0VJQ0FnSURNbEx6Z2xRRRAB;Bien ubicado.;4;positivo;2022-7-28;Hace 2 años;468580474113202;1.1705001591662E+020;2
ChdDSUhNMG9nS0VJQ0FnSURnbFB2cnpnRRAB;Terrible mala medida;1;negativo;2022-7-26;Hace 4 años;4.6993703741112E+016;1.18263122308313E+020;3
ChdDSUhNMG9nS0VJQ0FnSURnbG9pbzN3RRAB;Es un buen citio;4;positivo;2022-8-3;Hace 5 años;4.8767214740376E+016;1.11222939374353E+020;4
ChdDSUhNMG9nS0VJQ0FnSURNbGFDQnRnRRAB;Hermoso, el pueblo de mi Abuelo. Preciosa Iglesia. Incomparable clima. Maravillosas personas!;5;positivo;2022-7-26;Hace 2 años;465374874130961;1.11915115079262E+020;12
ChdDSUhNMG9nS0VJQ0FnSURNbGJ5WjJnRRAB;Inseguro pésima atención;2;negativo;2022-8-2;Hace 2 años;4.80854897435494E+016;1.0740954740673E+020;3
ChdDSUhNMG9nS0VJQ0FnSURNbGNfOTlRRRAB;Mucho trafico;4;negativo;2022-7-26;Hace 2 años;4.62704317406575E+016;1.005495353904E+020;2
ChdDSUhNMG9nS0VJQ0FnSURnbGNLZmxBRRAB;Una estación de servicio que ofrece un combustible bien medido y justo en precio.;5;positivo;2022-7-26;Hace 3 años;4.64553177413034E+016;1.14397883886457E+020;14
ChdDSUhNMG9nS0VJQ0FnSURNbHFHNnVBRRAB;Servicio.;4;positivo;2022-7-28;Hace 2 años;4613009474171582;1.0229970835775E+020;1
ChdDSUhNMG9nS0VJQ0FnSURnbHFYcDRRRRAB;Excelente la medida en combustibles.;5;positivo;2022-7-26;Hace 4 años;4.70374587410179E+016;1.16758573343678E+020;5
ChdDSUhNMG9nS0VJQ0FnSURnbHI2SXRnRRAB;Puente piedra km15 via medellin;5;positivo;2022-7-28;Hace 8 años;4.63936117411656E+016;1.05623900150577E+020;5
ChdDSUhNMG9nS0VJQ0FnSURNbHJpVzFnRRAB;Está bien...;3;positivo;2022-7-26;Hace 2 años;469649774084532;1.0906912038475E+020;2
ChdDSUhNMG9nS0VJQ0FnSURnbHNpRHJnRRAB;Está muy bien ubicada, el lugar es estratégico dentro del pueblo;3;positivo;2022-8-3;Hace 4 años;4843296740317975;1.08222453142792E+020;11
ChdDSUhNMG9nS0VJQ0FnSURnbHNTb3VBRRAB;Gente muy organizada y formal!!! Juan excelente persona;5;positivo;2022-8-2;Hace 5 años;4.99463127433667E+016;1.08944573092825E+020;8
ChdDSUhNMG9nS0VJQ0FnSURNbHRLdzF3RRAB;Excelente servicio tanqueas los galones exactos al precio justo;5;positivo;2022-7-26;Hace 2 años;469351740914952;1.07488875667281E+020;9
ChdDSUhNMG9nS0VJQ0FnSURNbHZldTh3RRAB;Gasolina muy cara, yo paro aquí  es por la panadería al lado de la estación  de servicio;2;negativo;2022-8-3;Hace 2 años;4.56665037422806E+016;1.02727521291276E+020;17
ChdDSUhNMG9nS0VJQ0FnSURNbjcyeG1nRRAB;Precio favorable del galón de gasolina.;5;positivo;2022-7-26;Hace 2 años;4.68856737407246E+016;1.17396737320862E+020;6
ChdDSUhNMG9nS0VJQ0FnSURnbjlETDdRRRAB;very good;4;positivo;2022-7-26;Hace 8 años;4.64494267413114E+016;1.13816460276311E+020;2
ChdDSUhNMG9nS0VJQ0FnSURnbjVuMzdBRRAB;Es un precio moderado y normalmente está vacía. Buena opción para tranquear;4;positivo;2022-7-28;Hace 4 años;4613009474171582;1.15814186978634E+020;12
ChdDSUhNMG9nS0VJQ0FnSURnbk1qSnVRRRAB;Pésimo lugar, mala gente;1;negativo;2022-7-28;Hace 3 años;4.63952627410735E+016;1.16961606673989E+020;4
ChdDSUhNMG9nS0VJQ0FnSURnbk56RTlBRRAB;La mejor estacion de la region;5;positivo;2022-8-2;Hace 4 años;4.88120677443981E+016;1.14820354032439E+020;6
ChdDSUhNMG9nS0VJQ0FnSURnbk5qZGxBRRAB;La medida es exacta;5;positivo;2022-7-26;Hace 4 años;4.66896487407945E+016;1.08819973754579E+020;4
ChdDSUhNMG9nS0VJQ0FnSURNbk9MT2hRRRAB;El señor Carlos Alberto Varón bombero de la estación es grosero y no gusta hacer su trabajo, obliga al usuario que tome la pistola y llene el tanque, desafortunadamente este señor daña toda imagen de servicio del lugar.;1;negativo;2022-7-26;Hace 2 años;4.72521877405704E+016;1.04508188560785E+020;38
ChdDSUhNMG9nS0VJQ0FnSURNbkpPMW1RRRAB;Muy bueno para realizar compras;5;positivo;2022-7-28;Hace 2 años;4580642774154869;1.05936960740156E+020;5
ChdDSUhNMG9nS0VJQ0FnSURnbktpbThRRRAB;Les falta un poquito de atención;4;positivo;2022-7-26;Hace 4 años;4.68856737407246E+016;1.14915467918543E+020;6
ChdDSUhNMG9nS0VJQ0FnSURnblluMG5BRRAB;Demoras en la atención, siempre ocupado.;3;negativo;2022-7-26;Hace 4 años;469351740914952;1.16242175709977E+020;6
ChdDSUhNMG9nS0VJQ0FnSURNbmFyQ3BRRRAB;Económico y rápido;4;positivo;2022-7-26;Hace 2 años;4.66896487407945E+016;1.15967567989146E+020;3
ChdDSUhNMG9nS0VJQ0FnSURNbmNqM193RRAB;Pésimo servicio. Bomberos charlando entre ellos. Demorados. Cuando me atienden repitiendo que el surtidor está en ceros, bla bla, lo obvio. Al final olvidan poner la tapa de la gasolina. Podía haberme incendiado por su negligencia. Voy a ver si la guardaron.;1;negativo;2022-7-26;Hace 2 años;469351740914952;1.11915115079262E+020;42
ChdDSUhNMG9nS0VJQ0FnSURnbnB2MXZ3RRAB;la gasolina aquí es muy muy muy barata;5;positivo;2022-7-26;Hace 4 años;4.73865797406535E+016;1.00877149513087E+020;8
ChdDSUhNMG9nS0VJQ0FnSURNbnNpNjd3RRAB;Buen precii;4;positivo;2022-8-3;Hace 2 años;4.56665037422806E+016;1.10773396665498E+020;2
ChdDSUhNMG9nS0VJQ0FnSURnbnRmWXF3RRAB;Buen servicio falta la tienda;5;positivo;2022-7-26;Hace 3 años;4.72137857406094E+016;1.10215238982257E+020;5
ChdDSUhNMG9nS0VJQ0FnSURNbnRMX2p3RRAB;Excelente gasolina muy muy comforme;5;positivo;2022-8-3;Hace 2 años;4746014974031441;1.04850508643471E+020;5
ChdDSUhNMG9nS0VJQ0FnSURNbnVxcnNBRRAB;Lavado de autos muy bueno;4;positivo;2022-7-26;Hace 2 años;4.70374587410179E+016;1.05014463098032E+020;5
ChdDSUhNMG9nS0VJQ0FnSURnbS1EVnhnRRAB;Un poco costoso el combustible en esta estación de servicio.;4;positivo;2022-7-26;Hace 4 años;4688447406199;1.14592072106917E+020;10
ChdDSUhNMG9nS0VJQ0FnSURNbS1EYXh3RRAB;Buena bomba, gasolina estándar;4;positivo;2022-7-26;Hace 2 años;4.61993487416084E+016;1.12645073416696E+020;4
ChdDSUhNMG9nS0VJQ0FnSURNbTdtUWlBRRAB;Es demorado pero buena calidad;5;positivo;2022-7-28;Hace 2 años;462467274179157;1.00929714902365E+020;5
ChdDSUhNMG9nS0VJQ0FnSURNbTU3TzV3RRAB;Tiene  buen servicio. Ademas ofrecen auto servicio  de aire y aspiradora las 24 horas y un minimarket;4;positivo;2022-7-26;Hace 2 años;469351740914952;1.04949823134747E+020;17
ChdDSUhNMG9nS0VJQ0FnSURnbU42SXZ3RRAB;Excelente servicio, tienen baños muy aseados a disposición de los clientes y venden bebidas heladas... incluso me salvaron porque tenía el SOAT vencido y lo compré.;5;positivo;2022-7-28;Hace 5 años;4580642774154869;1.0756371180894E+020;26
ChdDSUhNMG9nS0VJQ0FnSURNbU5XUzRnRRAB;Buena medida, ya es popular entre conductores capitalinos y se hacen filas extensas.;4;positivo;2022-7-26;Hace 2 años;469649774084532;1.07099222347314E+020;13
ChdDSUhNMG9nS0VJQ0FnSURnbU9feG9BRRAB;Excelente atención, cuantan con servicio de gas vehicular;5;positivo;2022-7-26;Hace 4 años;4699057741100839;1.03800894836058E+020;8
ChdDSUhNMG9nS0VJQ0FnSURNbUlqeWhBRRAB;Combustible de buena calidad, medida confiable, buena atención;5;positivo;2022-7-26;Hace 2 años;4694087774123264;1.01429914881338E+020;8
ChdDSUhNMG9nS0VJQ0FnSURNbUlYdnBBRRAB;Hay gasolina y comida rapida;4;positivo;2022-7-26;Hace 2 años;4688447406199;1.15883380072145E+020;5
ChdDSUhNMG9nS0VJQ0FnSURNbUpiS2hBRRAB;Siempre arrimamos ahí para llenar el.carro de gasolina;1;negativo;2022-8-3;Hace 2 años;4.54187427425022E+016;1.1073833978423E+020;8
ChdDSUhNMG9nS0VJQ0FnSURnbUt1SmlBRRAB;Es seguro para todo;5;positivo;2022-7-28;Hace 5 años;4.6234567741242E+016;1.12711371546259E+020;4
ChdDSUhNMG9nS0VJQ0FnSURnbUwtRDd3RRAB;Buen servicio muy gentil;5;positivo;2022-7-28;Hace 4 años;4610682740755225;1.10743287110381E+020;4
ChdDSUhNMG9nS0VJQ0FnSURnbUxfajJ3RRAB;Buena gasolina y buen precio;5;positivo;2022-8-2;Hace 4 años;5.06962367459989E+016;1.10743287110381E+020;5
ChdDSUhNMG9nS0VJQ0FnSURnbVpmZzh3RRAB;Nunca hay gasolina;1;negativo;2022-7-26;Hace 5 años;4.68746437403537E+016;1.08482203029248E+020;3
ChdDSUhNMG9nS0VJQ0FnSURnbWFXVGtnRRAB;Excelente Buenos precios;5;positivo;2022-7-26;Hace 4 años;4718154740685686;1.18073850080408E+020;3
ChdDSUhNMG9nS0VJQ0FnSURNbWJiSzlnRRAB;La gasolina es la más económica del sector;5;positivo;2022-7-26;Hace 2 años;4.59093227412556E+016;1.14574476633685E+020;8
ChdDSUhNMG9nS0VJQ0FnSURnbWMycHFBRRAB;Buen sitio para tanque ar el vehiculo;5;positivo;2022-7-26;Hace 4 años;4.69176027405592E+016;1.07865125020654E+020;7
ChdDSUhNMG9nS0VJQ0FnSURnbWMzaHlnRRAB;Es un buen sitio para tanque ar el vehículo, buen servicio;5;positivo;2022-8-2;Hace 4 años;4.69581227424317E+016;1.07865125020654E+020;11
ChdDSUhNMG9nS0VJQ0FnSURnbWRlRHNnRRAB;Buen sitio para tanquear el vehículo;5;positivo;2022-7-26;Hace 3 años;4.72012967403278E+016;1.07865125020654E+020;6
ChdDSUhNMG9nS0VJQ0FnSURnbWVQcXNRRRAB;Buen sitio para tanquear el vehiculo;5;positivo;2022-7-26;Hace 4 años;4.68856737407246E+016;1.07865125020654E+020;6
ChdDSUhNMG9nS0VJQ0FnSURNbWZUNmlBRRAB;Excelente gasolina;5;positivo;2022-7-28;Hace 2 años;4.75702047415811E+016;1.07991890726745E+020;2
ChdDSUhNMG9nS0VJQ0FnSURNbXNhZmx3RRAB;El tanque estaba menos de la mitad y nos cobró como si estuviera totalmente desocupado, supuestamente llenandolo;1;negativo;2022-8-3;Hace 2 años;4.56665037422806E+016;1.11284277302944E+020;17
ChdDSUhNMG9nS0VJQ0FnSURnbXQtLXpnRRAB;Estacion muy completa;4;positivo;2022-7-26;Hace 4 años;4.64553177413034E+016;1.17210177111036E+020;3
ChdDSUhNMG9nS0VJQ0FnSURnby11Z2tnRRAB;Bueno y rapido servicio.;2;positivo;2022-8-3;Hace 4 años;4720129174032778;1.10335179194372E+020;4
ChdDSUhNMG9nS0VJQ0FnSURnbzlfU2tnRRAB;Buen precio en la estación Javeriana. Hay que hacer fila;4;positivo;2022-7-28;Hace 4 años;4.63053637407869E+016;1.17242220767783E+020;10
ChdDSUhNMG9nS0VJQ0FnSURNbzR2QXB3RRAB;Buen servicio buena medición de gasolina.. aunque un poco cata para la zona;5;positivo;2022-7-28;Hace 2 años;4.08843937366995E+016;1.18303702882531E+020;13
ChdDSUhNMG9nS0VJQ0FnSURnbzZYWDRBRRAB;Buena medida y atencion;5;positivo;2022-7-26;Hace 5 años;4.64473817406164E+016;1.14014872750347E+020;4
ChdDSUhNMG9nS0VJQ0FnSURNc05Ianp3RRAB;En ara simpre vende de todo me fascina su variedad y con los mejores precios;5;positivo;2022-7-26;Hace 2 años;4.74112917408999E+016;1.09295155379902E+020;15
ChdDSUhNMG9nS0VJQ0FnSURnc08zd2hRRRAB;Es autoservicio y siempre hay extra;4;positivo;2022-7-26;Hace 4 años;4751315740933987;1.15699885505626E+020;6
ChdDSUhNMG9nS0VJQ0FnSURNc09DXzhBRRAB;siempre hay gasolina corriente y la atención es muy rápida,  además he visto que venden aceite en varias referencias;4;positivo;2022-7-26;Hace 2 años;4683636674142334;1.16488779239203E+020;19
ChdDSUhNMG9nS0VJQ0FnSURNc09YSDRBRRAB;Excelente atención, cuentan con servicio gratuito de aire para llantas.;5;positivo;2022-7-26;Hace 2 años;469351740914952;1.12377445403093E+020;10
ChdDSUhNMG9nS0VJQ0FnSURNc0o3U3BRRRAB;Buena estación agradable atención  de funcionarios y cuenta con lo que necesite para su vehículo desde combustible hasta servicio de sanitario impecable;5;positivo;2022-7-28;Hace 2 años;4.62882097408266E+016;1.07936490136762E+020;22
ChdDSUhNMG9nS0VJQ0FnSURnc1BIM2dnRRAB;Un lugar muy completo;5;positivo;2022-8-2;Hace 4 años;4.99463127433667E+016;1.10282671766974E+020;4
ChdDSUhNMG9nS0VJQ0FnSURNc1kyWmtnRRAB;Un servicio completo;3;positivo;2022-7-26;Hace 2 años;462131740911836;1.03505526375939E+020;3
ChdDSUhNMG9nS0VJQ0FnSURnc1pPSm5BRRAB;Buena estación de servicio, recién renovada. Además tiene buenos locales.;5;positivo;2022-7-26;Hace 5 años;4750852740433842;1.15911476381687E+020;10
ChdDSUhNMG9nS0VJQ0FnSURNc2R1Vm1RRRAB;Tiene lugar exclusivo para motos;4;positivo;2022-7-28;Hace 2 años;4613009474171582;1.14759555128131E+020;5
ChdDSUhNMG9nS0VJQ0FnSURnc2RIQ29BRRAB;Precios elevados pero ideal como punto de encuentro para viajeros. Y acceder al terminal del sur por el puente peatonal evitando el trancon de la autosur;2;negativo;2022-7-28;Hace 4 años;459553741754211;1.09094915766519E+020;26
ChdDSUhNMG9nS0VJQ0FnSURnc2Y2OHV3RRAB;Precios excelente;5;positivo;2022-7-26;Hace 5 años;469351740914952;1.17553075187056E+020;2
ChdDSUhNMG9nS0VJQ0FnSURNc3E3NTFnRRAB;Hermoso monumento;5;positivo;2022-8-3;Hace 2 años;4491412742596271;1.03806241713655E+020;2
ChdDSUhNMG9nS0VJQ0FnSURNc3FIMzhnRRAB;Al llegar al lugar solo había un funcionario y estábamos varias personas esperando (3 carros 2 motos) , el funcionario parecía tener algún inconveniente porque iba y venía, pero nunca nos dijo que le esperáramos, que ya seríamos atendidos  o que había algún inconveniente, por lo que después de una larga espera muchos decidimos irnos;2;negativo;2022-8-3;Hace 2 años;4.75883887415633E+016;1.07223069961718E+020;55
ChdDSUhNMG9nS0VJQ0FnSURNc3J2MXJ3RRAB;Muy limpia, excelente servicio, buena medida del combustible y me gusta el valor agregado dan tinto y crispetas.;5;positivo;2022-8-2;Hace 2 años;5.06888057459944E+016;1.13712274665195E+020;18
ChdDSUhNMG9nS0VJQ0FnSURNcDhiU3hnRRAB;Buen lugar para comprar combustible;5;positivo;2022-7-26;Hace 2 años;4.70490277410585E+016;1.04586894667513E+020;5
ChdDSUhNMG9nS0VJQ0FnSURNcDlIWXBnRRAB;Ben servicio;5;positivo;2022-8-3;Hace 2 años;4.47287517438126E+016;1.13614401574554E+020;2
ChdDSUhNMG9nS0VJQ0FnSURncDluZ3lRRRAB;"Las  oficinas son fáciles de
encontrar y están bien ubicadas.";5;positivo;2022-7-28;Hace 6 años;4.62475997410401E+016;1.07449110011481E+020;9
